********************************************************************************
LOGGING TIME: 20181021_153606
CLIENT IP: 192.168.137.1
USERNAME: Kanakvi Aggarwal
OS: Windows 10
**********************************Emotional database********************************************************************************
MM, 786, 676, 1541893259458
MM, 786, 675, 297
MM, 783, 674, 35
MM, 780, 671, 13
MM, 772, 666, 11
MM, 745, 654, 13
MM, 695, 616, 11
MM, 19, 22, 12
MM, 327, 64, 12
MM, 515, 408, 12
MM, 213, 19, 13
MM, 412, 175, 23
MM, 399, 131, 13
MM, 388, 108, 12
MM, 384, 101, 11
MM, 381, 97, 12
MM, 369, 99, 362
MM, 354, 102, 11
MM, 340, 105, 13
MM, 328, 109, 12
MM, 338, 112, 326
MM, 358, 112, 13
MM, 386, 110, 10
MM, 474, 120, 252
MM, 490, 119, 12
MM, 503, 117, 12
MM, 515, 114, 12
MM, 521, 128, 723
MM, 508, 140, 11
MM, 493, 155, 13
MM, 393, 270, 60
MM, 378, 283, 12
MM, 367, 293, 12
MM, 110, 5, 12
MM, 104, 10, 12
MM, 100, 17, 12
MM, 93, 23, 12
MM, 86, 30, 12
MM, 82, 34, 13
MM, 81, 36, 11
MM, 78, 39, 12
MM, 75, 43, 12
MM, 73, 44, 13
MM, 73, 43, 120
MM, 73, 42, 36
MM, 73, 41, 61
MM, 72, 38, 251
MM, 70, 33, 12
MM, 68, 28, 12
MM, 61, 21, 12
MM, 47, 6, 12
MM, 283, 287, 12
MM, 230, 211, 25
MM, 196, 154, 12
MM, 182, 195, 819
MM, 203, 275, 11
MM, 219, 336, 14
MM, 230, 370, 10
MM, 243, 396, 12
MM, 249, 407, 13
MM, 260, 415, 12
MM, 265, 417, 11
MM, 270, 420, 12
MM, 276, 420, 12
MM, 280, 420, 12
MM, 284, 420, 12
MM, 286, 420, 12
MM, 288, 420, 24
MM, 289, 420, 12
MM, 292, 419, 12
MM, 294, 418, 12
MM, 296, 417, 12
MM, 299, 417, 13
MM, 301, 416, 12
MM, 301, 415, 12
MM, 301, 413, 23
MM, 301, 412, 13
MM, 301, 411, 12
MM, 301, 409, 11
MM, 301, 403, 13
MM, 301, 395, 12
MM, 301, 386, 12
MM, 50, 77, 14
MM, 50, 65, 10
MM, 50, 53, 13
MM, 50, 49, 10
MC, 1, 1247
MM, 50, 50, 10896
MM, 50, 52, 12
MM, 49, 55, 12
MM, 48, 60, 12
MM, 48, 64, 11
MM, 48, 66, 13
MM, 48, 74, 13
MM, 48, 82, 11
MM, 297, 391, 13
MM, 296, 400, 11
MM, 294, 410, 12
MM, 292, 415, 12
MM, 292, 418, 12
MM, 292, 420, 12
MM, 292, 422, 12
MM, 41, 2, 12
MM, 41, 6, 12
MM, 41, 8, 12
MM, 41, 9, 12
MM, 41, 10, 12
MM, 42, 10, 24
MM, 43, 12, 12
MM, 44, 15, 13
MM, 44, 20, 12
MM, 45, 23, 12
MM, 45, 25, 12
MM, 46, 25, 12
MM, 46, 26, 12
MM, 46, 27, 12
MM, 46, 21, 325
MM, 47, 21, 98
MM, 54, 24, 13
MM, 70, 27, 10
MM, 96, 35, 12
MM, 148, 45, 12
MM, 217, 62, 12
MM, 282, 85, 12
MM, 5, 1, 12
MM, 22, 23, 12
MM, 26, 2, 13
MM, 26, 1, 350
MM, 25, 0, 11
MM, 673, 570, 11
MM, 672, 570, 13
MM, 670, 569, 35
MM, 670, 568, 38
MM, 670, 566, 12
MM, 9, 30, 12
MM, 9, 26, 12
MM, 9, 25, 12
MM, 9, 24, 11
MM, 9, 23, 24
MM, 10, 22, 24
MM, 11, 22, 12
MM, 12, 22, 12
MM, 13, 21, 11
MM, 14, 21, 12
MM, 14, 20, 25
MM, 15, 20, 24
MM, 14, 20, 216
MM, 14, 21, 12
MM, 14, 23, 13
MM, 14, 24, 13
MM, 14, 29, 13
MM, 26, 0, 11
MM, 24, 13, 12
MM, 21, 29, 11
MM, 8, 6, 12
MM, 6, 18, 12
MM, 5, 29, 13
MM, 10, 0, 12
MM, 8, 5, 14
MM, 8, 11, 10
MM, 8, 17, 12
MM, 9, 24, 11
MM, 10, 30, 12
MM, 664, 677, 12
MM, 665, 678, 12
MM, 665, 679, 24
MM, 666, 679, 37
MM, 666, 678, 109
MM, 667, 677, 12
MM, 16, 28, 12
MM, 17, 26, 11
MM, 17, 24, 12
MM, 17, 22, 12
MM, 17, 21, 12
MM, 17, 19, 24
MM, 17, 18, 12
MM, 16, 17, 216
MM, 15, 17, 12
MM, 13, 17, 13
MM, 10, 17, 12
MM, 6, 18, 12
MM, 647, 666, 12
MM, 18, 26, 12
MM, 612, 674, 12
MM, 594, 683, 12
MM, 580, 686, 12
MM, 567, 686, 12
MM, 161, 5, 12
MM, 158, 5, 12
MM, 153, 5, 12
MM, 149, 5, 12
MM, 144, 5, 12
MM, 142, 4, 12
MM, 141, 4, 12
MM, 139, 4, 12
MM, 138, 5, 25
MM, 137, 5, 38
MM, 136, 5, 11
MM, 136, 6, 12
MM, 136, 1, 215
MM, 136, 0, 12
MM, 536, 681, 11
MM, 534, 679, 13
MM, 533, 677, 12
MM, 528, 669, 12
MM, 30, 15, 13
MM, 503, 644, 12
MM, 28, 25, 12
MM, 10, 9, 11
MM, 459, 607, 12
MM, 31, 25, 12
MM, 20, 17, 13
MM, 5, 9, 12
MM, 34, 2, 12
MM, 395, 567, 12
MM, 11, 28, 12
MM, 2, 22, 12
MM, 335, 552, 85
MM, 330, 552, 12
MM, 326, 552, 12
MM, 29, 18, 11
MM, 27, 16, 12
MM, 25, 16, 12
MM, 24, 15, 13
MM, 22, 15, 23
MM, 19, 15, 13
MM, 17, 14, 11
MM, 16, 14, 14
MM, 16, 13, 47
MM, 15, 13, 24
MM, 15, 12, 12
MM, 16, 12, 37
MM, 17, 12, 12
MM, 18, 12, 12
MM, 19, 12, 12
MM, 21, 12, 12
MM, 23, 13, 11
MM, 25, 13, 12
MM, 28, 13, 12
MM, 30, 13, 12
MM, 325, 547, 12
MM, 327, 547, 12
MM, 330, 547, 12
MM, 332, 547, 13
MM, 334, 546, 12
MM, 7, 12, 372
MM, 23, 10, 12
MM, 0, 10, 12
MM, 20, 10, 12
MM, 3, 11, 12
MM, 26, 15, 13
MM, 5, 15, 12
MM, 28, 20, 12
MM, 11, 26, 11
MM, 576, 563, 13
MM, 15, 29, 11
MM, 29, 27, 12
MM, 0, 26, 13
MM, 16, 22, 12
MM, 655, 555, 12
MM, 8, 21, 12
MM, 20, 21, 12
MM, 28, 21, 12
MM, 34, 21, 13
MM, 699, 555, 12
MM, 2, 21, 12
MM, 5, 21, 11
MM, 8, 22, 12
MM, 10, 22, 12
MM, 12, 22, 12
MM, 14, 23, 12
MM, 14, 22, 145
MC, 1, 157
MM, 13, 22, 11
MM, 11, 23, 24
MM, 9, 25, 12
MM, 1, 29, 12
MM, 690, 570, 13
MM, 29, 8, 12
MM, 12, 20, 12
MM, 19, 3, 12
MM, 23, 24, 12
MM, 14, 0, 12
MM, 33, 17, 12
