********************************************************************************
LOGGING TIME: 20180907_152629
CLIENT IP: 10.102.59.17
USERNAME: Baba_Bradpitt
OS: Windows 10
**********************************Emotional database********************************************************************************
MM, 4, 6, 1537598292450
MM, 418, 602, 17
MM, 411, 599, 7
MM, 32, 22, 9
MM, 29, 19, 7
MM, 25, 15, 10
MM, 22, 13, 7
MM, 20, 12, 9
MM, 18, 10, 7
MM, 17, 9, 8
MM, 16, 8, 17
MM, 15, 7, 7
MM, 14, 5, 9
MM, 14, 4, 23
MM, 14, 3, 15
MM, 14, 2, 8
MM, 15, 0, 8
MM, 389, 570, 8
MM, 393, 566, 8
MM, 23, 30, 8
MM, 24, 30, 8
MM, 24, 28, 320
MM, 24, 25, 16
MM, 24, 23, 8
MM, 22, 19, 8
MM, 20, 16, 8
MM, 15, 8, 8
MM, 380, 533, 8
MM, 372, 516, 8
MM, 113, 77, 8
MM, 103, 47, 8
MM, 92, 14, 8
MM, 330, 391, 8
MM, 67, 54, 8
MM, 63, 15, 8
MM, 309, 292, 8
MM, 309, 267, 8
MM, 318, 186, 32
MM, 324, 169, 8
MM, 328, 151, 8
MM, 333, 131, 8
MM, 338, 105, 8
MM, 342, 78, 8
MM, 347, 60, 8
MM, 355, 43, 8
MM, 353, 37, 160
MM, 353, 38, 8
MM, 351, 41, 8
MM, 350, 43, 8
MM, 347, 46, 8
MM, 345, 48, 8
MM, 342, 50, 8
MM, 340, 54, 8
MM, 338, 55, 8
MM, 333, 60, 8
MM, 330, 62, 8
MM, 326, 66, 8
MM, 319, 68, 8
MM, 314, 74, 8
MM, 309, 79, 8
MM, 306, 81, 8
MM, 301, 86, 8
MM, 298, 90, 8
MM, 294, 97, 8
MM, 291, 102, 8
MM, 289, 128, 56
MM, 291, 131, 8
MM, 295, 133, 9
MM, 299, 136, 7
MM, 301, 138, 8
MM, 304, 139, 8
MM, 307, 141, 9
MM, 310, 143, 8
MM, 312, 145, 8
MM, 316, 147, 8
MM, 317, 148, 16
MM, 318, 148, 40
MM, 322, 148, 8
MM, 325, 148, 8
MM, 329, 148, 8
MM, 332, 148, 8
MM, 337, 148, 7
MM, 341, 148, 8
MM, 345, 148, 8
MM, 348, 148, 8
MM, 351, 146, 8
MM, 353, 145, 16
MM, 354, 145, 32
MM, 354, 144, 16
MM, 355, 143, 48
MM, 356, 143, 16
MM, 358, 143, 8
MM, 358, 142, 208
MM, 358, 138, 8
MM, 358, 132, 8
MM, 358, 126, 8
MM, 358, 114, 8
MM, 358, 104, 8
MM, 358, 98, 8
MM, 358, 93, 8
MM, 358, 92, 8
MM, 358, 91, 40
MM, 357, 90, 145
MM, 350, 91, 8
MM, 344, 93, 8
MM, 343, 94, 8
MM, 339, 94, 8
MM, 334, 97, 8
MM, 332, 99, 8
MM, 327, 100, 8
MM, 324, 101, 8
MM, 319, 105, 8
MM, 305, 128, 1007
MM, 310, 134, 8
MM, 312, 139, 8
MM, 318, 144, 9
MM, 322, 149, 7
MM, 325, 153, 8
MM, 327, 156, 9
MM, 330, 161, 8
MM, 332, 163, 8
MM, 334, 165, 8
MM, 335, 167, 8
MM, 336, 168, 8
MM, 338, 170, 8
MM, 339, 171, 8
MM, 339, 172, 8
MM, 340, 173, 8
MM, 340, 175, 32
MM, 340, 177, 7
MM, 341, 182, 8
MM, 341, 185, 8
MM, 406, 262, 456
MM, 406, 267, 8
MM, 408, 269, 8
MM, 408, 272, 8
MM, 408, 273, 8
MM, 408, 274, 8
MM, 406, 278, 8
MM, 403, 279, 8
MM, 397, 283, 8
MM, 393, 284, 8
MM, 390, 285, 8
MM, 389, 285, 8
MM, 386, 286, 8
MM, 382, 287, 8
MM, 378, 289, 8
MM, 375, 289, 8
MM, 370, 292, 9
MM, 365, 294, 7
MM, 362, 295, 8
MM, 360, 296, 8
MM, 103, 1, 9
MM, 98, 5, 8
MM, 96, 5, 7
MM, 91, 7, 9
MM, 88, 8, 16
MM, 87, 9, 79
MM, 86, 9, 8
MM, 84, 9, 8
MM, 82, 10, 8
MM, 81, 15, 8
MM, 81, 19, 8
MM, 81, 21, 8
MM, 80, 26, 8
MM, 80, 30, 8
MM, 80, 32, 8
MM, 80, 33, 8
MM, 80, 35, 8
MM, 80, 36, 16
MC, 1, 312
MM, 80, 43, 23465
MM, 72, 56, 8
MM, 62, 67, 8
MM, 53, 75, 8
MM, 293, 381, 8
MM, 284, 387, 8
MM, 275, 392, 8
MM, 266, 398, 8
MM, 259, 402, 8
MM, 256, 404, 7
MM, 252, 408, 8
MM, 250, 411, 8
MM, 248, 413, 8
MM, 247, 415, 8
MM, 247, 417, 8
MM, 247, 420, 8
MM, 247, 426, 8
MM, 248, 430, 8
MM, 250, 433, 8
MM, 6, 14, 8
MM, 8, 15, 8
MM, 10, 16, 8
MM, 12, 16, 17
MM, 14, 16, 16
MM, 17, 16, 8
MM, 18, 16, 24
MM, 19, 16, 8
MM, 23, 16, 8
MM, 25, 16, 8
MM, 28, 16, 8
MM, 30, 17, 8
MM, 36, 19, 7
MM, 43, 21, 8
MM, 49, 21, 8
MM, 61, 22, 8
MM, 70, 23, 8
MM, 78, 25, 8
MM, 81, 26, 8
MM, 83, 26, 16
MC, 1, 217
MM, 83, 27, 360
MM, 81, 27, 8
MM, 77, 27, 8
MM, 76, 27, 8
MM, 75, 27, 8
MM, 74, 27, 271
MM, 78, 26, 16
MM, 83, 25, 8
MM, 87, 25, 8
MM, 89, 25, 8
MM, 91, 25, 8
MM, 92, 25, 9
MM, 94, 25, 7
MM, 95, 26, 9
MM, 97, 27, 7
MM, 102, 29, 9
MM, 105, 29, 8
MM, 110, 31, 8
MM, 114, 31, 8
MM, 116, 31, 8
MM, 119, 31, 16
MM, 121, 31, 39
MM, 123, 31, 8
MM, 125, 30, 16
MM, 126, 31, 72
MM, 128, 45, 8
MM, 134, 60, 8
MM, 144, 71, 8
MM, 157, 83, 8
MM, 415, 516, 8
MM, 423, 525, 8
MM, 423, 532, 8
MM, 9, 4, 8
MM, 9, 7, 8
MM, 9, 14, 8
MM, 9, 19, 8
MM, 9, 24, 8
MM, 7, 28, 8
MM, 7, 29, 8
MM, 7, 30, 9
MM, 421, 567, 7
MM, 421, 568, 9
MM, 421, 569, 16
MM, 420, 569, 8
MM, 420, 570, 8
MM, 5, 0, 16
MM, 5, 1, 16
MM, 6, 1, 8
MM, 7, 1, 8
MM, 7, 0, 8
MM, 423, 568, 8
MM, 423, 567, 8
MM, 423, 566, 8
MM, 12, 28, 16
MM, 14, 27, 23
MM, 18, 26, 24
MM, 18, 24, 40
MM, 18, 23, 16
MM, 18, 22, 16
MM, 19, 21, 8
MM, 20, 20, 8
MM, 22, 18, 8
MM, 23, 15, 16
MM, 24, 13, 8
MM, 25, 9, 8
MM, 25, 8, 8
MM, 25, 7, 8
MM, 25, 5, 8
MM, 25, 4, 16
MM, 25, 5, 240
MM, 25, 6, 8
MM, 24, 8, 8
MM, 22, 10, 8
MM, 21, 10, 24
MM, 20, 10, 8
MM, 16, 10, 16
MM, 14, 13, 8
MM, 11, 13, 8
MM, 5, 13, 8
MM, 1, 14, 8
MM, 410, 548, 8
MM, 408, 548, 8
MM, 31, 15, 8
MM, 26, 16, 8
MM, 25, 18, 8
MM, 22, 19, 8
MM, 18, 19, 8
MM, 12, 20, 8
MM, 9, 20, 8
MM, 4, 20, 9
MM, 1, 21, 8
MM, 372, 555, 8
MM, 1, 18, 535
MM, 12, 26, 8
MM, 397, 566, 8
MM, 412, 573, 8
MM, 8, 8, 8
MM, 24, 13, 8
MM, 0, 21, 8
MM, 17, 29, 8
MM, 27, 1, 8
MM, 496, 615, 8
MM, 2, 9, 8
MM, 5, 12, 8
MM, 5, 14, 8
MM, 7, 16, 8
MM, 8, 17, 8
MM, 8, 19, 16
MM, 9, 20, 8
MM, 9, 21, 8
MM, 11, 21, 8
MM, 16, 21, 8
MM, 19, 21, 9
MM, 22, 21, 7
MM, 28, 21, 8
MM, 33, 21, 8
MM, 535, 629, 9
MM, 539, 629, 8
MM, 4, 21, 7
MM, 6, 22, 9
MM, 10, 22, 8
MM, 11, 22, 8
MM, 14, 23, 48
MM, 14, 24, 8
MM, 15, 24, 8
MM, 17, 26, 8
MM, 19, 26, 7
MM, 20, 27, 8
MM, 24, 29, 8
MM, 26, 30, 8
MM, 570, 640, 8
MM, 574, 641, 8
MM, 577, 643, 8
MM, 580, 644, 8
MM, 581, 644, 8
MM, 13, 0, 8
MM, 15, 0, 8
MM, 18, 2, 8
MM, 20, 3, 8
MM, 21, 3, 8
MM, 25, 3, 8
MM, 30, 4, 8
MM, 32, 5, 8
MM, 35, 5, 8
MM, 37, 6, 8
MM, 612, 653, 8
MM, 613, 653, 32
MM, 613, 654, 16
MM, 614, 655, 8
MM, 1, 10, 8
MM, 3, 11, 9
MM, 11, 12, 7
MM, 20, 15, 8
MM, 26, 17, 9
MM, 649, 663, 7
MM, 6, 18, 8
MM, 14, 18, 8
MM, 22, 18, 9
MM, 25, 18, 8
MM, 26, 18, 8
MM, 27, 18, 24
MM, 27, 17, 16
MM, 27, 16, 47
MM, 26, 15, 32
MM, 25, 14, 8
MM, 24, 12, 16
MM, 23, 11, 8
MM, 22, 10, 16
MM, 21, 9, 16
MM, 20, 9, 40
MC, 1, 153
MM, 19, 9, 79
MM, 17, 11, 8
MM, 16, 11, 16
MM, 14, 12, 8
MM, 12, 13, 24
MM, 11, 13, 8
MM, 10, 14, 8
MM, 8, 14, 8
MM, 4, 16, 8
MM, 0, 19, 8
MM, 651, 664, 8
MM, 30, 22, 8
MM, 27, 23, 8
MM, 25, 24, 8
MM, 23, 25, 8
MM, 20, 27, 8
MM, 18, 29, 8
MM, 17, 29, 8
MM, 16, 30, 8
MM, 15, 30, 8
MM, 626, 677, 8
MM, 625, 678, 16
MM, 621, 678, 8
MM, 618, 678, 8
MM, 614, 679, 8
MM, 611, 679, 8
MM, 607, 679, 8
MM, 605, 679, 8
MM, 599, 679, 9
MM, 594, 679, 8
MM, 590, 679, 7
MM, 586, 681, 9
MM, 582, 683, 8
MM, 577, 684, 8
MM, 575, 684, 8
MM, 573, 684, 8
MM, 571, 684, 24
MM, 570, 685, 8
MM, 570, 686, 23
MM, 568, 686, 8
MM, 566, 686, 8
MM, 163, 4, 8
MM, 158, 4, 8
MM, 155, 4, 8
MM, 150, 4, 8
MM, 146, 4, 8
MM, 141, 4, 8
MM, 140, 4, 8
MM, 139, 4, 8
MM, 136, 4, 8
MM, 135, 4, 8
MM, 133, 4, 8
MM, 131, 6, 8
MM, 130, 7, 16
MM, 120, 10, 40
MM, 119, 11, 8
MM, 117, 11, 48
MM, 114, 12, 25
MM, 112, 13, 16
MM, 109, 16, 16
MM, 104, 17, 16
MM, 101, 18, 16
MM, 100, 18, 8
MM, 99, 19, 8
MM, 98, 19, 8
MM, 96, 19, 47
MM, 94, 19, 16
MM, 93, 19, 8
MM, 91, 19, 8
MM, 89, 19, 8
MM, 85, 19, 8
MM, 84, 19, 16
MM, 82, 19, 8
MM, 81, 19, 8
MM, 79, 18, 144
MM, 79, 14, 248
MM, 82, 10, 8
MM, 85, 0, 8
MM, 3, 28, 8
MM, 3, 19, 8
MM, 4, 13, 8
MM, 7, 6, 8
MM, 8, 2, 8
MM, 497, 640, 8
MM, 497, 636, 8
MM, 498, 633, 8
MM, 498, 632, 17
MM, 0, 20, 7
MM, 1, 19, 8
MM, 2, 19, 8
MM, 3, 16, 16
MM, 4, 15, 17
MM, 5, 15, 8
MM, 6, 15, 8
MM, 10, 14, 16
MM, 13, 12, 8
MM, 15, 11, 16
MM, 18, 10, 8
MM, 20, 9, 40
MM, 22, 6, 7
MM, 23, 6, 8
MM, 25, 6, 8
MM, 27, 4, 8
MM, 28, 4, 56
MM, 31, 4, 16
MM, 32, 4, 16
MM, 34, 4, 8
MM, 534, 612, 8
MM, 535, 612, 16
MM, 536, 612, 8
MM, 537, 612, 16
MM, 538, 612, 8
MM, 539, 612, 32
MM, 0, 4, 8
MM, 2, 5, 17
MM, 3, 6, 7
MM, 3, 7, 16
MM, 4, 10, 9
MM, 6, 10, 32
MM, 7, 10, 16
MM, 9, 10, 32
MM, 10, 9, 16
MC, 1, 167
MM, 8, 8, 16
MM, 2, 8, 8
MM, 535, 613, 8
MM, 28, 5, 8
MM, 14, 2, 8
MM, 2, 2, 8
MM, 482, 605, 8
MM, 466, 605, 9
MM, 451, 605, 8
MM, 440, 605, 8
MM, 432, 604, 7
MM, 420, 604, 9
MM, 416, 604, 7
MM, 410, 604, 9
MM, 406, 604, 7
MM, 402, 604, 9
MM, 399, 604, 8
MM, 395, 604, 8
MM, 391, 604, 8
MM, 388, 604, 8
MM, 386, 604, 8
MM, 385, 604, 8
MM, 383, 604, 8
MM, 382, 604, 8
MM, 381, 604, 8
MM, 378, 604, 15
MM, 377, 604, 8
MM, 373, 604, 8
MM, 372, 604, 8
MM, 369, 604, 8
MM, 368, 604, 8
MM, 367, 604, 8
MM, 365, 604, 8
MM, 364, 604, 8
MM, 363, 605, 8
MM, 362, 606, 104
MM, 361, 607, 8
MM, 21, 0, 8
MM, 19, 1, 8
MM, 19, 2, 8
MM, 18, 3, 8
MM, 16, 5, 8
MM, 15, 7, 16
MM, 15, 9, 24
MM, 15, 10, 57
MM, 15, 11, 8
MM, 17, 13, 111
MM, 18, 13, 8
MM, 21, 13, 8
MM, 24, 9, 8
MM, 26, 8, 8
MM, 28, 6, 8
MM, 33, 3, 8
MM, 374, 608, 8
MM, 378, 605, 8
MM, 379, 602, 8
MM, 10, 26, 8
MM, 12, 24, 8
MM, 12, 23, 8
MM, 16, 19, 8
MM, 18, 15, 8
MM, 18, 13, 8
MM, 19, 12, 8
MM, 22, 10, 8
MM, 25, 9, 65
MM, 25, 7, 48
MC, 1, 127
MM, 20, 8, 8
MM, 17, 10, 8
MM, 13, 12, 8
MM, 7, 16, 8
MM, 3, 17, 8
MM, 371, 592, 8
MM, 368, 594, 8
MM, 32, 27, 8
MM, 31, 28, 8
MM, 30, 28, 8
MM, 28, 30, 8
MM, 359, 602, 8
MM, 358, 603, 16
MM, 358, 605, 8
MM, 357, 607, 8
MM, 17, 0, 16
MM, 17, 2, 8
MM, 17, 3, 24
MM, 17, 4, 8
MM, 17, 6, 33
MM, 30, 7, 223
MM, 375, 615, 8
MM, 4, 7, 8
MM, 16, 7, 8
MM, 415, 615, 8
MM, 11, 6, 8
MM, 29, 5, 8
MM, 6, 5, 8
MM, 23, 5, 8
MM, 6, 5, 8
MM, 22, 5, 8
MM, 537, 613, 8
MM, 7, 5, 8
MM, 19, 5, 8
MM, 29, 5, 8
MM, 34, 5, 8
MM, 578, 612, 9
MM, 0, 1, 7
MM, 0, 0, 41
MM, 581, 606, 16
MM, 581, 605, 16
MM, 581, 604, 16
MM, 581, 603, 8
MM, 581, 602, 7
MM, 14, 28, 8
MM, 14, 25, 32
MM, 15, 24, 40
MM, 15, 23, 16
MM, 20, 22, 8
MM, 22, 21, 8
MM, 24, 19, 8
MM, 26, 18, 8
MM, 29, 17, 8
MM, 31, 15, 8
MM, 32, 15, 8
MM, 34, 13, 8
MM, 605, 584, 8
MM, 610, 583, 8
MM, 1, 12, 8
MM, 4, 11, 8
MM, 5, 10, 8
MM, 7, 10, 161
MM, 9, 10, 15
MM, 10, 10, 8
MM, 11, 10, 8
MM, 12, 10, 48
MC, 1, 617
MC, 2, 328
MM, 12, 12, 96
MM, 7, 17, 7
MM, 5, 21, 8
MM, 0, 27, 8
MM, 22, 1, 8
MM, 19, 10, 8
MM, 14, 21, 8
MM, 12, 27, 8
MM, 588, 644, 8
MM, 16, 6, 8
MM, 11, 15, 8
MM, 7, 20, 8
MM, 3, 25, 8
MM, 0, 29, 8
MM, 566, 677, 8
MM, 163, 0, 8
MM, 162, 1, 8
MM, 159, 2, 8
MM, 157, 4, 16
MM, 155, 4, 24
MM, 154, 4, 40
MM, 153, 4, 8
MM, 151, 4, 16
MM, 150, 4, 9
MM, 148, 4, 7
MM, 145, 4, 8
MM, 144, 4, 8
MM, 143, 4, 16
MM, 140, 4, 9
MM, 138, 4, 8
MM, 135, 4, 8
MM, 130, 4, 8
MM, 127, 4, 8
MM, 124, 4, 8
MM, 119, 5, 8
MM, 116, 6, 8
MM, 114, 7, 8
MM, 112, 8, 8
MM, 109, 10, 15
MC, 1, 200
MM, 112, 5, 48
MM, 513, 680, 8
MM, 28, 29, 8
MM, 31, 22, 9
MM, 32, 15, 7
MM, 32, 9, 9
MM, 33, 3, 8
MM, 522, 641, 8
MM, 26, 30, 8
MM, 27, 25, 8
MM, 28, 22, 8
MM, 29, 21, 8
MM, 30, 18, 8
MM, 31, 17, 8
MM, 33, 16, 16
MM, 535, 623, 7
MM, 537, 623, 8
MM, 539, 621, 8
MM, 0, 13, 8
MM, 1, 12, 8
MM, 2, 11, 32
MM, 3, 11, 8
MM, 4, 11, 8
MM, 6, 10, 8
MM, 7, 10, 8
MM, 8, 10, 8
MM, 10, 9, 8
MM, 10, 8, 24
MM, 12, 8, 32
MM, 13, 8, 16
MM, 14, 8, 57
MC, 1, 120
MM, 13, 8, 8
MM, 1, 8, 7
MM, 30, 8, 8
MM, 16, 8, 8
MM, 0, 6, 8
MM, 22, 4, 8
MM, 6, 0, 8
MM, 456, 608, 8
MM, 446, 606, 8
MM, 433, 605, 8
MM, 425, 602, 8
MM, 1, 29, 8
MM, 412, 600, 8
MM, 35, 28, 8
MM, 32, 28, 8
MM, 29, 28, 8
MM, 26, 28, 8
MM, 24, 28, 8
MM, 22, 28, 8
MM, 20, 28, 8
MM, 19, 28, 40
MM, 17, 29, 17
MM, 15, 30, 31
MM, 386, 602, 8
MM, 385, 603, 8
MM, 384, 605, 16
MM, 383, 607, 9
MM, 0, 1, 8
MM, 378, 611, 8
MM, 376, 613, 8
MM, 374, 615, 8
MM, 33, 8, 8
MM, 31, 9, 8
MM, 23, 13, 8
MM, 16, 15, 8
MM, 5, 18, 8
MM, 2, 21, 8
MM, 338, 630, 8
MM, 0, 22, 223
MM, 1, 22, 17
MM, 3, 21, 7
MM, 4, 20, 25
MM, 7, 19, 24
MM, 8, 19, 8
MM, 11, 19, 16
MM, 12, 19, 8
MM, 12, 18, 79
MM, 14, 16, 8
MM, 16, 15, 8
MM, 18, 14, 16
MM, 21, 12, 8
MM, 21, 11, 16
MC, 1, 161
MM, 23, 11, 31
MM, 27, 10, 8
MM, 29, 10, 9
MM, 33, 10, 8
MM, 376, 618, 8
MM, 378, 618, 8
MM, 0, 10, 8
MM, 2, 10, 8
MM, 6, 11, 8
MM, 8, 12, 8
MM, 10, 13, 8
MM, 11, 13, 23
MM, 12, 13, 72
MM, 13, 13, 40
MM, 15, 13, 8
MC, 1, 201
MM, 16, 14, 48
MM, 18, 16, 7
MM, 21, 21, 8
MM, 23, 24, 8
MM, 25, 27, 8
MM, 410, 642, 8
MM, 7, 4, 8
MM, 9, 11, 8
MM, 9, 17, 8
MM, 16, 26, 8
MM, 425, 676, 8
MM, 428, 679, 8
MM, 428, 681, 8
MM, 28, 4, 8
MM, 29, 6, 8
MM, 30, 6, 8
MM, 30, 8, 8
MM, 31, 9, 8
MM, 32, 10, 8
MM, 33, 11, 88
MM, 34, 11, 8
MM, 36, 11, 16
MM, 37, 11, 33
MM, 38, 11, 32
MM, 40, 12, 8
MM, 43, 14, 8
MM, 44, 15, 8
MM, 49, 16, 8
MM, 52, 17, 8
MM, 59, 21, 8
MM, 61, 21, 7
MM, 64, 22, 8
MM, 67, 23, 8
MM, 69, 23, 8
MM, 70, 23, 8
MM, 72, 22, 224
MM, 72, 20, 9
MM, 72, 19, 8
MM, 72, 17, 8
MM, 72, 13, 8
MM, 72, 9, 8
MM, 72, 4, 8
MM, 72, 0, 8
MM, 474, 676, 8
MM, 28, 24, 8
MM, 29, 19, 8
MM, 32, 16, 8
MM, 32, 11, 8
MM, 482, 652, 8
MM, 483, 647, 8
MM, 484, 644, 7
MM, 486, 639, 8
MM, 27, 29, 8
MM, 28, 27, 8
MM, 30, 25, 8
MM, 493, 631, 8
MM, 494, 629, 8
MM, 495, 625, 8
MM, 497, 623, 8
MM, 498, 622, 8
MM, 0, 12, 8
